bus_id,tiempo,parada,pasajero_id
0,3308.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_0
0,3309.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_1
0,3310.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_2
0,3311.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_3
0,3312.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_4
0,3313.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_5
0,3314.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_6
0,3315.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_7
0,3316.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_8
0,3317.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_9
0,3318.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_10
0,3319.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_11
0,3320.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_12
0,3321.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_13
0,3322.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_14
0,3323.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_15
0,3324.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_16
0,3325.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_17
0,3326.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_18
0,3327.785925426564,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_19
0,3328.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_0
0,3329.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_1
0,3330.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_2
0,3331.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_3
0,3332.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_4
0,3333.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_5
0,3334.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_6
0,3335.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_7
0,3336.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_8
0,3337.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_9
0,3338.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_10
0,3339.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_11
0,3340.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_12
0,3341.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_13
0,3342.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_14
0,3343.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_15
0,3344.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_16
0,3345.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_17
0,3346.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_18
0,3347.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_19
0,3348.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_20
0,3349.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_21
0,3350.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_22
0,3351.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_23
0,3352.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_24
0,3353.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_25
0,3354.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_26
0,3355.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_27
0,3356.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_28
0,3357.785925426564,Parada 4 (SAN VICENTE),Parada 3 (Intermedia)_29
1,4104.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_0
1,4105.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_1
1,4106.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_2
1,4107.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_3
1,4108.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_4
1,4109.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_5
1,4110.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_6
1,4111.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_7
1,4112.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_8
1,4113.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_9
1,4114.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_10
1,4115.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_11
1,4116.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_12
1,4117.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_13
1,4118.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_14
1,4119.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_15
1,4120.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_16
1,4121.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_17
1,4122.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_18
1,4123.475882003726,Parada 4 (SAN VICENTE),Parada 1 (HUALQUI (SANTA JOSEFINA))_19
1,4124.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_20
1,4125.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_21
1,4126.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_22
1,4127.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_23
1,4128.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_24
1,4129.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_25
1,4130.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_26
1,4131.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_27
1,4132.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_28
1,4133.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_29
1,4134.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_30
1,4135.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_31
1,4136.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_32
1,4137.475882003726,Parada 4 (SAN VICENTE),Parada 2 (Intermedia)_33
